Year,Product line,Product type,Product,Order method type,Retailer country, Revenue , Planned revenue , Product cost ,   Quantity   , Unit cost , Unit price , Gross profit , Unit sale price 
2004,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,E-mail,Spain,21068,22654,12282,178,69,127,8786,118
2004,Camping Equipment,Lanterns,EverGlow Single,E-mail,Sweden,20766,23802,12310,682,18,35,8456,32
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Korea,20053,21103,10940,1094,10,19,9113,18
2004,Camping Equipment,Packs,Canyon Mule Carryall,E-mail,Sweden,19893,21389,11983,291,41,74,7909,68
2004,Camping Equipment,Lanterns,EverGlow Kerosene,E-mail,Sweden,19276,21833,13840,692,20,32,5436,29
2004,Camping Equipment,Lanterns,Flicker Lantern,E-mail,Spain,18530,19300,8591,550,16,35,9939,34
2004,Camping Equipment,Lanterns,Firefly Mapreader,E-mail,Spain,18408,19173,8828,1177,8,16,9581,16
2004,Camping Equipment,Lanterns,EverGlow Double,E-mail,Japan,18096,18096,9976,347,29,52,8120,52
2004,Camping Equipment,Sleeping Bags,Hibernator Pillow,E-mail,Netherlands,17784,20739,10575,1175,9,18,7209,16
2004,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,E-mail,Netherlands,17552,21941,13703,210,65,104,3849,84
2004,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,E-mail,Spain,17296,18597,11615,178,65,104,5682,97
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Italy,17076,17649,4099,4822,1,4,12978,4
2004,Camping Equipment,Packs,Canyon Mule Carryall,E-mail,Spain,16748,18008,10089,245,41,74,6659,68
2004,Camping Equipment,Lanterns,EverGlow Butane,E-mail,Korea,16566,17813,10686,263,41,68,5881,63
2004,Camping Equipment,Lanterns,Firefly Extreme,E-mail,Italy,16528,17217,9448,336,28,51,7080,49
2004,Camping Equipment,Packs,Canyon Mule Carryall,E-mail,United States,16133,17346,9718,236,41,74,6414,68
2004,Camping Equipment,Cooking Gear,TrailChef Water Bag,E-mail,Netherlands,15846,17035,7497,2585,3,7,8350,6
2004,Camping Equipment,Lanterns,Flicker Lantern,E-mail,Sweden,15754,16282,7248,464,16,35,8506,34
2004,Camping Equipment,Lanterns,EverGlow Single,E-mail,Korea,15343,15984,8267,458,18,35,7076,34
2004,Camping Equipment,Lanterns,Firefly Multi-light,E-mail,Korea,15109,15579,10437,587,18,27,4673,26
2004,Camping Equipment,Lanterns,EverGlow Butane,E-mail,United States,14236,15307,9182,226,41,68,5053,63
2004,Camping Equipment,Sleeping Bags,Hibernator Pillow,E-mail,Korea,13823,14402,7344,816,9,18,6479,17
2004,Camping Equipment,Lanterns,Firefly Multi-light,E-mail,Italy,13673,14464,9690,545,18,27,3983,25
2004,Camping Equipment,Lanterns,EverGlow Single,E-mail,Spain,13668,14239,7364,408,18,35,6304,34
2004,Camping Equipment,Lanterns,Firefly Mapreader,E-mail,Korea,13450,14009,6450,860,8,16,7000,16
2004,Camping Equipment,Lanterns,Firefly 4,E-mail,Sweden,13321,13425,8208,456,18,29,5113,29
2004,Camping Equipment,Lanterns,EverGlow Kerosene,E-mail,Spain,13196,15081,9560,478,20,32,3636,28
2004,Camping Equipment,Lanterns,Firefly Multi-light,E-mail,United States,12973,13376,8961,504,18,27,4012,26
2004,Camping Equipment,Lanterns,Firefly Extreme,E-mail,Sweden,12872,13271,7283,259,28,51,5589,50
2004,Camping Equipment,Lanterns,Firefly Multi-light,E-mail,Spain,12819,13217,8854,498,18,27,3964,26
2004,Camping Equipment,Cooking Gear,TrailChef Water Bag,E-mail,Sweden,12807,13635,6000,2069,3,7,6807,6
2004,Camping Equipment,Lanterns,EverGlow Butane,E-mail,Sweden,12284,12936,7760,191,41,68,4524,64
2004,Camping Equipment,Sleeping Bags,Hibernator Pillow,E-mail,Italy,12172,14438,7362,818,9,18,4810,16
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Sweden,11481,11836,2749,3234,1,4,8732,4
2004,Camping Equipment,Lanterns,Firefly Mapreader,E-mail,United States,11433,11908,5483,731,8,16,5950,16
2004,Camping Equipment,Sleeping Bags,Hibernator Pillow,E-mail,United States,11299,11649,5940,660,9,18,5359,17
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Korea,10741,11255,2614,3075,1,4,8127,4
2004,Camping Equipment,Lanterns,Firefly Mapreader,E-mail,Sweden,10536,10914,5025,670,8,16,5511,16
2004,Camping Equipment,Lanterns,Firefly Extreme,E-mail,Spain,10521,10914,5990,213,28,51,4532,49
2004,Camping Equipment,Tents,Star Peg,E-mail,Italy,10090,10498,5096,5096,1,2,4994,2
2004,Camping Equipment,Lanterns,Firefly 4,E-mail,Spain,9853,10157,6210,345,18,29,3643,29
2004,Camping Equipment,Lanterns,EverGlow Butane,E-mail,Spain,9215,9821,5891,145,41,68,3323,64
2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Netherlands,8746,9109,4813,727,7,13,3933,12
2004,Camping Equipment,Lanterns,Firefly Lite,E-mail,Korea,8536,8892,4064,602,7,15,4473,14
2004,Camping Equipment,Lanterns,EverGlow Kerosene,E-mail,Korea,8354,8613,5460,273,20,32,2894,31
2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Spain,8121,11603,6130,926,7,13,1991,9
2004,Camping Equipment,Lanterns,Firefly 4,E-mail,Korea,7654,7890,4824,268,18,29,2830,29
2004,Camping Equipment,Lanterns,EverGlow Double,E-mail,Italy,7614,7614,4198,146,29,52,3416,52
2004,Camping Equipment,Lanterns,Firefly Lite,E-mail,United States,7416,7725,3530,523,7,15,3886,14
2004,Camping Equipment,Lanterns,Flicker Lantern,E-mail,Korea,7344,7650,3405,218,16,35,3939,34
2004,Camping Equipment,Lanterns,Firefly 2,E-mail,Spain,7222,7445,4534,272,17,27,2687,27
2004,Camping Equipment,Sleeping Bags,Hibernator Pad,E-mail,Spain,7102,7398,3489,182,19,41,3613,39
2004,Camping Equipment,Lanterns,Firefly Mapreader,E-mail,Netherlands,6431,6630,3053,407,8,16,3378,16
2004,Camping Equipment,Lanterns,Firefly 2,E-mail,Sweden,5624,5857,3567,214,17,27,2057,26
2004,Camping Equipment,Lanterns,Firefly Lite,E-mail,Italy,5617,5790,2646,392,7,15,2971,14
2004,Camping Equipment,Lanterns,Flicker Lantern,E-mail,United States,5458,5685,2530,162,16,35,2927,34
2004,Camping Equipment,Lanterns,Flicker Lantern,E-mail,France,5323,5544,2468,158,16,35,2855,34
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,United States,5044,5259,1221,1437,1,4,3822,4
2004,Camping Equipment,Lanterns,Firefly Lite,E-mail,Spain,4829,4977,2275,337,7,15,2554,14
2004,Camping Equipment,Tents,Star Peg,E-mail,Sweden,4693,4882,2370,2370,1,2,2323,2
2004,Camping Equipment,Lanterns,EverGlow Butane,E-mail,Netherlands,4139,4402,2641,65,41,68,1498,64
2004,Camping Equipment,Lanterns,Firefly Multi-light,E-mail,Netherlands,4093,4220,2827,159,18,27,1266,26
2004,Camping Equipment,Lanterns,EverGlow Double,E-mail,Spain,3598,3598,1984,69,29,52,1615,52
2004,Camping Equipment,Sleeping Bags,Hibernator Pillow,E-mail,Spain,3510,3618,1845,205,9,18,1665,17
2004,Camping Equipment,Tents,Star Peg,E-mail,Netherlands,3426,3601,1748,1748,1,2,1678,2
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Spain,2932,3023,702,826,1,4,2230,4
2004,Camping Equipment,Lanterns,Firefly Lite,E-mail,Sweden,2809,2895,1323,196,7,15,1486,14
2004,Camping Equipment,Lanterns,EverGlow Double,E-mail,Sweden,2780,2816,1553,54,29,52,1228,52
2004,Camping Equipment,Lanterns,Firefly Multi-light,E-mail,Sweden,2625,2707,1814,102,18,27,812,26
2004,Camping Equipment,Lanterns,EverGlow Double,E-mail,Korea,2327,2399,1323,46,29,52,1005,51
2004,Camping Equipment,Tents,Star Peg,E-mail,Spain,1960,2019,980,980,1,2,980,2
2004,Camping Equipment,Sleeping Bags,Hibernator Extreme,Fax,Singapore,361979,389226,220200,1468,150,265,141779,247
2004,Camping Equipment,Sleeping Bags,Hibernator Extreme,Fax,Finland,298115,320554,181350,1209,150,265,116765,247
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,Finland,263015,302251,173864,815,213,371,89151,329
2004,Camping Equipment,Sleeping Bags,Hibernator Extreme,Fax,Japan,213292,229346,129750,865,150,265,83542,247
2004,Camping Equipment,Tents,Star Gazer 2,Fax,France,175495,188704,127193,324,393,582,48302,542
2004,Camping Equipment,Tents,Star Lite,Fax,Brazil,163160,175442,118500,474,250,370,44660,344
2004,Camping Equipment,Tents,Star Gazer 3,Fax,Brazil,161817,173997,109482,257,426,677,52335,630
2004,Camping Equipment,Sleeping Bags,Hibernator Extreme,Fax,United States,160030,172076,97350,649,150,265,62680,247
2004,Camping Equipment,Tents,Star Gazer 3,Fax,United States,139150,149624,94146,221,426,677,45004,630
2004,Camping Equipment,Sleeping Bags,Hibernator,Fax,Brazil,139144,149620,87634,1019,86,147,51510,137
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,Brazil,135546,145748,83839,393,213,371,51707,345
2004,Camping Equipment,Tents,Star Gazer 2,Fax,Singapore,125663,135121,91076,232,393,582,34587,542
2004,Camping Equipment,Tents,Star Lite,Fax,Finland,124952,134357,90750,363,250,370,34202,344
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Fax,Brazil,114779,123419,64020,268,239,461,50759,428
2004,Camping Equipment,Tents,Star Gazer 2,Fax,Japan,109955,118231,79692,203,393,582,30263,542
2004,Camping Equipment,Tents,Star Lite,Fax,Netherlands,100168,107708,72750,291,250,370,27418,344
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Fax,Canada,99361,106841,55420,232,239,461,43941,428
2004,Camping Equipment,Tents,Star Dome,Fax,Japan,98669,106095,64548,163,396,651,34121,605
2004,Camping Equipment,Cooking Gear,TrailChef Water Bag,Fax,Singapore,97534,104853,46142,15911,3,7,51393,6
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Singapore,93331,100360,66840,1114,60,90,26491,84
2004,Camping Equipment,Tents,Star Lite,Fax,France,93284,100305,67750,271,250,370,25534,344
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,United States,90364,97165,55892,262,213,371,34471,345
2004,Camping Equipment,Tents,Star Gazer 2,Fax,Canada,89372,96099,64774,165,393,582,24598,542
2004,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Fax,Finland,87745,94345,58921,903,65,104,28824,97
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Singapore,87558,92173,58680,1678,35,55,28878,52
2004,Camping Equipment,Sleeping Bags,Hibernator,Fax,Japan,85480,91916,53836,626,86,147,31644,137
2004,Camping Equipment,Tents,Star Dome,Fax,Brazil,85352,91775,55836,141,396,651,29516,605
2004,Camping Equipment,Tents,Star Lite,Fax,Canada,85022,91422,61750,247,250,370,23272,344
2004,Camping Equipment,Sleeping Bags,Hibernator Extreme,Fax,Netherlands,81865,88026,49800,332,150,265,32065,247
2004,Camping Equipment,Sleeping Bags,Hibernator Extreme,Fax,Brazil,80139,86171,48750,325,150,265,31389,247
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Brazil,78921,84865,56520,942,60,90,22401,84
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,France,78809,82395,52455,1500,35,55,26354,53
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,Spain,76913,82702,47573,223,213,371,29340,345
2004,Camping Equipment,Tents,Star Gazer 2,Fax,United States,75289,80956,54567,139,393,582,20722,542
2004,Camping Equipment,Tents,Star Gazer 2,Fax,Brazil,75289,80956,54567,139,393,582,20722,542
2004,Camping Equipment,Sleeping Bags,Hibernator,Fax,France,74693,80316,47042,547,86,147,27651,137
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Fax,Japan,74092,79670,41326,173,239,461,32766,428
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Fax,Germany,72379,77828,40371,169,239,461,32009,428
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Germany,72302,77748,51780,863,60,90,20522,84
2004,Camping Equipment,Tents,Star Dome,Fax,Singapore,70824,76154,46332,117,396,651,24492,605
2004,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Singapore,69869,75126,37125,495,75,152,32744,141
2004,Camping Equipment,Tents,Star Gazer 3,Fax,Netherlands,69260,74473,46860,110,426,677,22400,630
2004,Camping Equipment,Tents,Star Gazer 2,Fax,Italy,68248,73385,49464,126,393,582,18784,542
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,Japan,67256,72318,41599,195,213,371,25656,345
2004,Camping Equipment,Tents,Star Gazer 3,Fax,Finland,66742,71765,45156,106,426,677,21586,630
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Fax,Finland,66470,71473,41665,250,167,286,24805,266
2004,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Finland,66261,71244,49487,1067,46,67,16773,62
2004,Camping Equipment,Packs,Canyon Mule Climber Backpack,Fax,United States,65403,71249,48668,927,53,77,16735,71
2004,Camping Equipment,Tents,Star Lite,Fax,United States,65058,69955,47250,189,250,370,17808,344
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Fax,Brazil,64542,69400,45534,535,85,130,19009,121
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Fax,France,63385,68157,35354,148,239,461,28031,428
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,United States,63086,67838,45180,753,60,90,17906,84
2004,Camping Equipment,Tents,Star Dome,Fax,Finland,62349,67042,40788,103,396,651,21561,605
2004,Camping Equipment,Cooking Gear,TrailChef Water Bag,Fax,Japan,60048,76365,29284,11588,3,7,30764,6
2004,Camping Equipment,Tents,Star Gazer 3,Fax,Japan,59186,63641,40044,94,426,677,19142,630
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,Italy,58978,63417,36479,171,213,371,22498,345
2004,Camping Equipment,Sleeping Bags,Hibernator Extreme,Fax,Germany,58933,63368,35850,239,150,265,23083,247
2004,Camping Equipment,Tents,Star Gazer 3,Fax,Germany,55408,59579,37488,88,426,677,17920,630
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Japan,53803,56358,35879,1026,35,55,17924,52
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Japan,53763,68837,27431,5207,5,13,26332,11
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Fax,Germany,53176,57178,33332,200,167,286,19844,266
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Finland,51106,54955,36600,610,60,90,14506,84
2004,Camping Equipment,Tents,Star Gazer 6,Fax,Finland,51061,54904,32340,66,490,832,18721,774
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Fax,Singapore,51031,54872,36002,423,85,130,15029,121
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Finland,50701,56335,37706,2367,16,24,12995,21
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,France,50355,54146,31146,146,213,371,19209,345
2004,Camping Equipment,Tents,Star Dome,Fax,France,49637,53373,32472,82,396,651,17165,605
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Fax,Netherlands,48824,52499,27232,114,239,461,21592,428
2004,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,United States,48697,52361,25875,345,75,152,22822,141
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Fax,Singapore,48396,52039,26993,113,239,461,21402,428
2004,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Japan,47144,50691,25050,334,75,152,22094,141
2004,Camping Equipment,Cooking Gear,TrailChef Water Bag,Fax,United States,46746,50012,22008,7589,3,7,24738,6
2004,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,Fax,Singapore,44267,47599,25806,374,69,127,18461,118
2004,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Germany,44039,47352,23400,312,75,152,20639,141
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Fax,Finland,43430,46699,30640,360,85,130,12791,121
2004,Camping Equipment,Sleeping Bags,Hibernator,Fax,Germany,42467,45664,26746,311,86,147,15721,137
2004,Camping Equipment,Sleeping Bags,Hibernator,Fax,Canada,42194,45370,26574,309,86,147,15620,137
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Fax,Canada,40148,43169,25166,151,167,286,14982,266
2004,Camping Equipment,Cooking Gear,TrailChef Water Bag,Fax,France,39388,41840,18412,6349,3,7,20976,6
2004,Camping Equipment,Packs,Canyon Mule Climber Backpack,Fax,Singapore,38528,42811,29243,557,53,77,9285,69
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Fax,Japan,38484,41381,27150,319,85,130,11334,121
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Brazil,38177,39769,25318,724,35,55,12858,53
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Finland,38138,40361,17097,3053,6,13,21042,13
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Fax,France,37755,40596,23666,142,167,286,14089,266
2004,Camping Equipment,Packs,Canyon Mule Carryall,Fax,United States,36573,39323,22031,535,41,74,14541,68
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Japan,36193,38919,25920,432,60,90,10273,84
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Fax,Germany,35951,38657,25363,298,85,130,10588,121
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Spain,35621,39579,26492,1663,16,24,9130,21
2004,Camping Equipment,Lanterns,EverGlow Lamp,Fax,United States,34928,40630,22586,1461,16,28,12342,24
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Netherlands,34752,36583,23290,666,35,55,11462,52
2004,Camping Equipment,Cooking Gear,TrailChef Water Bag,Fax,Brazil,34051,36001,15843,5463,3,7,18208,6
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Canada,33344,35856,23880,398,60,90,9464,84
2004,Camping Equipment,Packs,Canyon Mule Carryall,Fax,Finland,33291,35795,20055,487,41,74,13237,68
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Fax,Brazil,33235,35736,20833,125,167,286,12403,266
2004,Camping Equipment,Tents,Star Lite,Fax,Belgium,33186,34792,23500,94,250,370,9686,357
2004,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Netherlands,32416,34854,24210,522,46,67,8206,62
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Fax,Finland,31218,32716,16960,1696,10,19,14258,18
2004,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,Fax,Japan,31129,33472,18147,263,69,127,12982,118
2004,Camping Equipment,Packs,Canyon Mule Climber Backpack,Fax,Japan,30850,34280,23415,446,53,77,7435,69
2004,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Finland,30771,33086,16350,218,75,152,14421,141
2004,Camping Equipment,Packs,Canyon Mule Climber Backpack,Fax,Finland,30593,32896,22470,428,53,77,8123,71
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Italy,30264,31859,20283,580,35,55,9982,52
2004,Camping Equipment,Packs,Canyon Mule Cooler,Fax,Canada,30056,31172,14848,928,16,34,15208,32
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Italy,29993,32252,21480,358,60,90,8513,84
2004,Camping Equipment,Lanterns,EverGlow Single,Fax,Brazil,29480,30712,15884,880,18,35,13596,34
2004,Camping Equipment,Packs,Canyon Mule Carryall,Fax,Italy,28574,30723,17213,418,41,74,11361,68
2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,France,28554,33042,17457,2637,7,13,11097,11
2004,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Germany,28504,30647,21288,459,46,67,7215,62
2004,Camping Equipment,Tents,Star Dome,Fax,United States,28451,30592,18612,47,396,651,9839,605
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Germany,28282,29772,18954,542,35,55,9328,52
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Sweden,28229,29717,18919,541,35,55,9311,52
2004,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,France,28007,30113,20917,451,46,67,7090,62
2004,Camping Equipment,Lanterns,EverGlow Single,Fax,Japan,27571,28723,14855,823,18,35,12715,34
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,Belgium,27295,34119,19626,92,213,371,7669,297
2004,Camping Equipment,Sleeping Bags,Hibernator Pad,Fax,Singapore,27041,28170,13285,693,19,41,13756,39
2004,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,Fax,France,26868,28890,15663,227,69,127,11205,118
2004,Camping Equipment,Packs,Canyon Mule Climber Backpack,Fax,Germany,26233,28208,19268,367,53,77,6966,71
2004,Camping Equipment,Packs,Canyon Mule Climber Backpack,Fax,Italy,25804,27746,18953,361,53,77,6852,71
